tweet_id,time,day,month,year,text,name,expanded_urls,rating_numerator,rating_denominator,retweet_count,favorite_count,dog_stage,jpg_url,img_num,prediction,breed,score,is_dog
812466873996607488,01:16:12,24,december,2016,This is Mary. She's desperately trying to recreate her Coachella experience.    downright h*ckin adorable ,Mary,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12,10,2231.0,8900.0,,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1,p3,Great_Dane,0.0782055,True
812372279581671427,19:00:19,23,december,2016,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas.  inspirational af ,Moe,https://twitter.com/dog_rates/status/812372279581671427/photo/1,13,10,4252.0,15224.0,,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,p1,golden_retriever,0.7848729999999999,True
811985624773361665,17:23:53,22,december,2016,Say hello to Ted. He accidentally opened the front facing camera.  h*ckin unpupared ,Ted,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11,10,1647.0,8102.0,,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1,p1,Staffordshire_bullterrier,0.6105729999999999,True
811744202451197953,01:24:33,22,december,2016,This is Halo. She likes watermelon.  ,Halo,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13,10,1884.0,8429.0,,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1,p1,Pekinese,0.386082,True
811627233043480576,17:39:46,21,december,2016,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still  would forgive then pet ,Augie,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10,10,3650.0,14265.0,,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,p1,beagle,0.39628,True
811386762094317568,01:44:13,21,december,2016,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper.  someone help him ,Craig,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11,10,7444.0,23302.0,pupper,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,p1,Pembroke,0.804177,True
810984652412424192,23:06:23,19,december,2016,"Meet Sam. She smiles &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/LouL5vdvxx",Sam,https://twitter.com/dog_rates/status/810984652412424192/photo/1,24,7,1655.0,5927.0,,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1,p1,golden_retriever,0.8713420000000001,True
810896069567610880,17:14:23,19,december,2016,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat.  you're fine Hunter, everything's fine ",Hunter,https://twitter.com/dog_rates/status/810896069567610880/photo/1,11,10,2090.0,10093.0,,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,p1,flat-coated_retriever,0.8208040000000001,True
810657578271330305,01:26:42,19,december,2016,This is Pavlov. His floatation device has failed him. He's quite pupset about it.  would rescue ,Pavlov,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11,10,3057.0,12192.0,,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1,p1,malamute,0.753521,True
810284430598270976,00:43:57,18,december,2016,This is Phil. He's a father. A very good father too.  everybody loves Phil ,Phil,https://twitter.com/dog_rates/status/810284430598270976/photo/1,13,10,13369.0,39640.0,,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,p1,malamute,0.620768,True
810254108431155201,22:43:27,17,december,2016,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus.  would boop then pet ",Gus,https://twitter.com/dog_rates/status/810254108431155201/photo/1,12,10,3901.0,16380.0,,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1,p1,Staffordshire_bullterrier,0.292556,True
809920764300447744,00:38:52,17,december,2016,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still  would console ",,https://twitter.com/dog_rates/status/809920764300447744/photo/1,10,10,4521.0,17250.0,,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,p1,Norwich_terrier,0.397163,True
809448704142938112,17:23:04,15,december,2016,"I call this one ""A Blep by the Sea""  ",,https://twitter.com/dog_rates/status/809448704142938112/photo/1,12,10,1696.0,7727.0,,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,p1,Greater_Swiss_Mountain_dog,0.375415,True
809220051211603969,02:14:29,15,december,2016,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still  would pet passionately ,Kyro,https://twitter.com/dog_rates/status/809220051211603969/photo/1,12,10,6554.0,22246.0,,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,p1,Pomeranian,0.8195110000000001,True
809084759137812480,17:16:53,14,december,2016,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry.  not pupset, just disappointed ",Wallace,https://twitter.com/dog_rates/status/809084759137812480/photo/1,11,10,4046.0,14685.0,,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,p1,vizsla,0.911412,True
808838249661788160,00:57:20,14,december,2016,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors.  incredibly h*ckin responsible ,Ito,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13,10,3536.0,11271.0,,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,p1,Rottweiler,0.36953,True
808733504066486276,18:01:07,13,december,2016,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge.  would rescue ,,https://twitter.com/dog_rates/status/808733504066486276/photo/1,12,10,2509.0,8784.0,pupper,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1,p2,toy_poodle,0.0369271,True
808501579447930884,02:39:32,13,december,2016,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed.  ,Koda,https://twitter.com/dog_rates/status/808501579447930884/photo/1,12,10,3007.0,12595.0,,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,p1,Airedale,0.454239,True
808106460588765185,00:29:28,12,december,2016,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both  would pet at same time ,,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12,10,2525.0,9701.0,doggo  pupper,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,p1,golden_retriever,0.426183,True
808001312164028416,17:31:39,11,december,2016,This is Cooper. He likes to stick his tongue out at you and then laugh about it.  quite the jokester ,Cooper,https://twitter.com/dog_rates/status/808001312164028416/photo/1,12,10,4098.0,14015.0,,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,p1,Labrador_retriever,0.730959,True
807621403335917568,16:22:02,10,december,2016,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write.  we will miss you Ollie ,Ollie,https://twitter.com/dog_rates/status/807621403335917568/photo/1,14,10,4288.0,16236.0,pupper,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,p1,golden_retriever,0.873233,True
807010152071229440,23:53:08,8,december,2016,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable.  would definitely boop that shnoop ,Lennon,https://twitter.com/dog_rates/status/807010152071229440/photo/1,12,10,4418.0,14514.0,,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,p1,golden_retriever,0.610807,True
806629075125202948,22:38:52,7,december,2016,"""Good afternoon class today we're going to learn what makes a good boy so good""  ",,https://twitter.com/dog_rates/status/806629075125202948/photo/1,13,10,37911.0,75639.0,,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,p3,cocker_spaniel,0.0464032,True
806542213899489280,16:53:43,7,december,2016,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty.  tragic af ,Waffles,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11,10,2752.0,11363.0,,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,p1,vizsla,0.938617,True
806219024703037440,19:29:28,6,december,2016,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating...  ,incredibly,https://twitter.com/dog_rates/status/806219024703037440/photo/1,11,10,1388.0,7145.0,,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,p1,chow,0.835102,True
805932879469572096,00:32:26,6,december,2016,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented.  ,Major,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12,10,2209.0,9178.0,,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,p1,Norwegian_elkhound,0.657967,True
805520635690676224,21:14:20,4,december,2016,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers.  RIP Zeke ,Zeke,https://twitter.com/dog_rates/status/805520635690676224/photo/1,13,10,1905.0,6368.0,,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,p1,malinois,0.643147,True
805487436403003392,19:02:24,4,december,2016,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both  h*ckin romantic af ",Sansa,https://twitter.com/dog_rates/status/805487436403003392/photo/1,12,10,2929.0,9773.0,,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3,p1,shield,0.58783,False
805207613751304193,00:30:29,4,december,2016,This is Shooter. He's doing quite the snowy zoom.  ,Shooter,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12,10,1972.0,8680.0,,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,p1,Pembroke,0.244705,True
804738756058218496,17:27:25,2,december,2016,This is Django. He accidentally opened the front facing camera. Did him quite the frighten.  ,Django,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12,10,4480.0,15326.0,,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,p1,Tibetan_mastiff,0.91579,True
804026241225523202,18:16:08,30,november,2016,This is Bo. He's going to make me cry.  please get off the bus for him Carly ,Bo,https://twitter.com/dog_rates/status/804026241225523202/photo/1,13,10,18876.0,49774.0,,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1,p1,web_site,0.492709,False
803773340896923648,01:31:12,30,november,2016,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo.  would pet until dry ,Diogi,https://twitter.com/dog_rates/status/803773340896923648/photo/1,12,10,3220.0,11203.0,puppo,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,p1,miniature_pinscher,0.817066,True
803380650405482500,23:30:47,28,november,2016,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it.  ,Sonny,https://twitter.com/dog_rates/status/803380650405482500/photo/1,12,10,2169.0,8601.0,,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1,p1,bookcase,0.890601,False
803276597545603072,16:37:19,28,november,2016,This is Winston. His selfie game is legendary. Will steal your girl with a single snap.  handsome as h*ck ,Winston,https://twitter.com/dog_rates/status/803276597545603072/photo/1,11,10,2887.0,11207.0,,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,p1,Pembroke,0.457086,True
802952499103731712,19:09:28,27,november,2016,This is Marley. She's having a ruff day. Pretty pupset.  would assist ,Marley,https://twitter.com/dog_rates/status/802952499103731712/photo/1,12,10,2336.0,10085.0,,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,p1,chow,0.944032,True
802572683846291456,18:00:13,26,november,2016,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming.  would pet with caution ,Winnie,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12,10,2926.0,9959.0,,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,p1,golden_retriever,0.610171,True
802323869084381190,01:31:31,26,november,2016,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan.  h*ckin helpful ,Severus,https://twitter.com/dog_rates/status/802323869084381190/photo/1,13,10,6808.0,18124.0,,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,4,p1,home_theater,0.765069,False
802239329049477120,19:55:35,25,november,2016,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today.  what a puppo ,Loki,https://twitter.com/dog_rates/status/802239329049477120/photo/1,12,10,3040.0,10132.0,puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,p1,Eskimo_dog,0.482498,True
801958328846974976,01:18:59,25,november,2016,This is Ronnie. He hopes you're having a great day. Nifty tongue slip.  would pat head approvingly ,Ronnie,https://twitter.com/dog_rates/status/801958328846974976/photo/1,12,10,1992.0,8608.0,,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,p1,Staffordshire_bullterrier,0.327887,True
801538201127157760,21:29:33,23,november,2016,This is Wallace. He'll be your chau-fur this evening.  eyes on the road Wallace ,Wallace,https://twitter.com/dog_rates/status/801538201127157760/photo/1,12,10,2391.0,9141.0,,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,p1,Pembroke,0.550506,True
801285448605831168,04:45:12,23,november,2016,oh h*ck  ,,https://twitter.com/dog_rates/status/801285448605831168/photo/1,10,10,960.0,6802.0,,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1,p1,minivan,0.789376,False
801167903437357056,20:58:07,22,november,2016,This is Milo. I would do terrible things for Milo.  ,Milo,https://twitter.com/dog_rates/status/801167903437357056/photo/1,13,10,6961.0,27386.0,,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,p1,cocker_spaniel,0.74022,True
801115127852503040,17:28:25,22,november,2016,This is Bones. He's being haunted by another doggo of roughly the same size.  deep breaths pupper everything's fine ,Bones,https://twitter.com/dog_rates/status/801115127852503040/photo/1,12,10,2429.0,8992.0,doggo  pupper,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,p1,dalmatian,0.823356,True
800751577355128832,17:23:47,21,november,2016,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both  ,Mauve,https://twitter.com/dog_rates/status/800751577355128832/photo/1,12,10,3214.0,11701.0,,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,p1,cocker_spaniel,0.771984,True
800513324630806528,01:37:04,21,november,2016,This is Chef. Chef loves everyone and wants everyone to love each other.  ,Chef,https://twitter.com/dog_rates/status/800513324630806528/photo/1,11,10,3495.0,14685.0,,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,p1,Pembroke,0.8289040000000001,True
800459316964663297,22:02:27,20,november,2016,Here's a very sleepy pupper. Appears to be portable as h*ck.  would snug intensely ,,https://twitter.com/dog_rates/status/800459316964663297/photo/1,12,10,2489.0,10538.0,pupper,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1,p1,teddy,0.311928,False
800388270626521089,17:20:08,20,november,2016,This is Doc. He takes time out of every day to worship our plant overlords.  quite the floofer ,Doc,https://twitter.com/dog_rates/status/800388270626521089/photo/1,12,10,3265.0,12456.0,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,p1,golden_retriever,0.35986,True
800141422401830912,00:59:15,20,november,2016,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated.  ,Peaches,https://twitter.com/dog_rates/status/800141422401830912/photo/1,13,10,2980.0,17092.0,,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,p1,golden_retriever,0.938048,True
799757965289017345,23:35:32,18,november,2016,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance.  would smile back ,Sobe,https://twitter.com/dog_rates/status/799757965289017345/photo/1,13,10,2506.0,9390.0,doggo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,p1,Border_collie,0.442534,True
799422933579902976,01:24:14,18,november,2016,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets.  would hug softly ,Longfellow,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12,10,2213.0,8965.0,,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,p1,miniature_pinscher,0.58363,True
799297110730567681,17:04:16,17,november,2016,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still  would pet ,Jeffrey,https://twitter.com/dog_rates/status/799297110730567681/photo/1,11,10,3227.0,11065.0,,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,p1,malamute,0.985028,True
799063482566066176,01:35:54,17,november,2016,This is Mister. He only wears the most fashionable af headwear.  h*ckin stylish ,Mister,https://twitter.com/dog_rates/status/799063482566066176/photo/1,11,10,2863.0,9058.0,,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,p1,Norfolk_terrier,0.334436,True
798933969379225600,17:01:16,16,november,2016,This is Iroh. He's in a predicament.  someone help him ,Iroh,https://twitter.com/dog_rates/status/798933969379225600/photo/1,12,10,5203.0,14712.0,,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,p1,Siberian_husky,0.703224,True
798925684722855936,16:28:21,16,november,2016,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too.  I stand with Shadow ,Shadow,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11,10,1663.0,8246.0,,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,p1,West_Highland_white_terrier,0.539463,True
798209839306514432,17:03:50,14,november,2016,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now.  ,Cooper,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13,10,2954.0,11548.0,,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,p1,Pekinese,0.524583,True
797971864723324932,01:18:12,14,november,2016,Here's a helicopter pupper. He takes off at random. H*ckin hard to control.  rare af ,,https://twitter.com/dog_rates/status/797971864723324932/photo/1,12,10,3652.0,13018.0,pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,p1,American_Staffordshire_terrier,0.489845,True
797545162159308800,21:02:38,12,november,2016,This is Cassie. She steals things. Guilt increases slightly each time.  would forgive almost immediately ,Cassie,https://twitter.com/dog_rates/status/797545162159308800/photo/1,12,10,5656.0,16198.0,,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,p1,Pembroke,0.954089,True
797236660651966464,00:36:46,12,november,2016,This is Pancake. She loves Batman and winks like a h*ckin champ.  real crowd pleaser ,Pancake,https://twitter.com/dog_rates/status/797236660651966464/photo/1,12,10,7726.0,22328.0,,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,p1,collie,0.767005,True
796865951799083009,00:03:42,11,november,2016,This is Tyr. He's just checking on you. Nifty af tongue slip.  would absolutely pet ,Tyr,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12,10,2198.0,8564.0,,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,p1,Cardigan,0.8391290000000001,True
796759840936919040,17:02:03,10,november,2016,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense.  would help fill up ,Romeo,https://twitter.com/dog_rates/status/796759840936919040/photo/1,11,10,3562.0,13256.0,,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,p1,American_Staffordshire_terrier,0.463996,True
796484825502875648,22:49:15,9,november,2016,Here's a sleepy doggo that requested some assistance.  would carry everywhere ,,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12,10,2042.0,8472.0,doggo,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,p1,cocker_spaniel,0.116924,True
796387464403357696,16:22:22,9,november,2016,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred.  would snug well ,Snicku,https://twitter.com/dog_rates/status/796387464403357696/photo/1,12,10,4861.0,12334.0,,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,p1,Pekinese,0.461164,True
796149749086875649,00:37:46,9,november,2016,This is Ruby. She just turned on the news. Officially terrified.  deep breaths Ruby ,Ruby,https://twitter.com/dog_rates/status/796149749086875649/photo/1,11,10,16628.0,36177.0,,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,p1,golden_retriever,0.600276,True
796116448414461957,22:25:27,8,november,2016,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue.  ,,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11,10,2813.0,10139.0,,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,p1,Cardigan,0.700182,True
796080075804475393,20:00:55,8,november,2016,This is Yogi. He's 98% floof. Snuggable af.  ,Yogi,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12,10,2703.0,9469.0,,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,p1,chow,0.973846,True
796031486298386433,16:47:50,8,november,2016,This is Daisy. She's here to make your day better.  mission h*ckin successful ,Daisy,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13,10,4284.0,12071.0,,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,p1,golden_retriever,0.893775,True
795400264262053889,22:59:35,6,november,2016,This is Brody. He's trying to make the same face as the football.  ,Brody,https://twitter.com/dog_rates/status/795400264262053889/photo/1,12,10,3323.0,11270.0,,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,p1,golden_retriever,0.925494,True
795076730285391872,01:33:58,6,november,2016,This is Bailey. She loves going down slides but is very bad at it. Still  ,Bailey,https://twitter.com/dog_rates/status/795076730285391872/photo/1,11,10,6288.0,18139.0,,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,p1,gas_pump,0.676439,False
794926597468000259,15:37:24,5,november,2016,This is Mack. He's rather h*ckin sleepy. Exceptional ears.  would boop ,Mack,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12,10,2697.0,11492.0,,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,p3,toy_poodle,0.0376618,True
794332329137291264,00:15:59,4,november,2016,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho.  so h*ckin floofy ,Nimbus,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12,10,3088.0,10686.0,,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,p1,Samoyed,0.988307,True
794205286408003585,15:51:10,3,november,2016,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss.  hero af ,Laika,https://twitter.com/dog_rates/status/794205286408003585/photo/1,14,10,3895.0,10314.0,pupper,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,p1,pedestal,0.66266,False
793962221541933056,23:45:19,2,november,2016,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho.  would pet firmly ,Maximus,https://twitter.com/dog_rates/status/793962221541933056/photo/1,12,10,5711.0,18910.0,,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,p1,Labrador_retriever,0.8616510000000001,True
793845145112371200,16:00:06,2,november,2016,This is Clark. He was just caught wearing pants.  game-changing af ,Clark,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13,10,2187.0,10295.0,,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,p1,Old_English_sheepdog,0.7652770000000001,True
793601777308463104,23:53:02,1,november,2016,This is Dobby. I can't stop looking at her feet.  would absolutely snug ,Dobby,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12,10,1908.0,8926.0,,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,p1,miniature_pinscher,0.538981,True
793500921481273345,17:12:16,1,november,2016,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns.  ,Fiona,https://twitter.com/dog_rates/status/793500921481273345/photo/1,12,10,2786.0,11953.0,,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,p1,golden_retriever,0.3261219999999999,True
793286476301799424,03:00:09,1,november,2016,This is Moreton. He's the Good Boy Who Lived.  magical as h*ck ,Moreton,https://twitter.com/dog_rates/status/793286476301799424/photo/1,13,10,10723.0,27597.0,,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,p1,Afghan_hound,0.2746369999999999,True
793271401113350145,02:00:14,1,november,2016,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur.  inspirational af ,Dave,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12,10,2763.0,9677.0,,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,p1,Siberian_husky,0.2316949999999999,True
793256262322548741,01:00:05,1,november,2016,Oh h*ck look at this spookling right here. Fright level off the charts.  sufficiently spooked ,,https://twitter.com/dog_rates/status/793256262322548741/photo/1,12,10,9714.0,22350.0,,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,p1,basset,0.2076219999999999,True
793241302385262592,00:00:38,1,november,2016,This is Tucker. He's out here bustin h*ckin ghosts.  dedicated af ,Tucker,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13,10,3812.0,11780.0,,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,p1,golden_retriever,0.559308,True
793226087023144960,23:00:11,31,october,2016,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think.  ",Juno,https://twitter.com/dog_rates/status/793226087023144960/photo/1,11,10,3338.0,11001.0,,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,p1,wire-haired_fox_terrier,0.456047,True
793210959003287553,22:00:04,31,october,2016,This is Maude. She's the h*ckin happiest wasp you've ever seen.  would pet with caution ,Maude,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10,10,3301.0,9997.0,,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,p2,French_bulldog,0.0187590999999999,True
793195938047070209,21:00:23,31,october,2016,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year.  poor puppo ,Lily,https://twitter.com/dog_rates/status/793195938047070209/photo/1,12,10,6547.0,17063.0,puppo,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,p1,Labrador_retriever,0.654762,True
793180763617361921,20:00:05,31,october,2016,This is Newt. He's a strawberry.  ,Newt,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11,10,2310.0,7740.0,,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,p1,Lakeland_terrier,0.266824,True
793165685325201412,19:00:10,31,october,2016,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well.  would happily get dunked on ,Benji,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12,10,3238.0,10478.0,,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,p1,golden_retriever,0.946224,True
793150605191548928,18:00:14,31,october,2016,This is Nida. She's a free elf. Waited so long for this day.  ,Nida,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11,10,1984.0,6909.0,,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,p1,Italian_greyhound,0.193869,True
793135492858580992,17:00:11,31,october,2016,Your favorite squad is looking extra h*ckin spooky today.  for all ,,https://twitter.com/dog_rates/status/793135492858580992/photo/1,13,10,2893.0,7214.0,,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1,p1,bakery,0.737041,False
793120401413079041,16:00:13,31,october,2016,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still  great effort ",Robin,https://twitter.com/dog_rates/status/793120401413079041/photo/1,11,10,4551.0,14202.0,,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,p1,Labrador_retriever,0.7249439999999999,True
